Sample day,Sample time,VWC,ADC2,Temperature,Relative humidity,Solar irradiance,CJT,Granier Delta T,Heater State,Bat (V)
2019-01-27,12:20:00,-1.92,13.21,12.60,66.80,527.70,14.94,0.31,0.00,4.94
2019-01-27,12:30:00,-1.92,12.60,14.00,62.60,259.90,16.18,0.29,0.00,4.94
2019-01-27,12:40:00,-1.92,13.33,13.30,64.10,866.00,16.49,0.35,0.00,4.94
2019-01-27,12:50:00,-1.92,12.37,14.30,60.70,158.20,17.36,0.34,0.00,4.94
2019-01-27,13:00:00,-1.92,12.43,12.50,66.00,139.00,16.75,0.40,0.00,4.94
2019-01-27,13:10:00,-1.92,13.33,13.40,63.80,854.20,16.69,0.42,0.00,4.94
2019-01-27,13:20:00,-1.92,13.47,13.10,64.70,838.60,17.26,0.49,0.00,4.94
2019-01-27,13:30:00,-1.92,13.29,14.60,62.30,823.50,17.75,0.56,0.00,4.94
2019-01-27,13:40:00,-1.92,13.32,13.70,62.30,809.00,18.31,0.60,0.00,4.94
2019-01-27,13:50:00,-1.92,13.28,13.70,63.70,777.80,17.62,0.67,0.00,4.94
2019-01-27,14:00:00,-1.92,12.49,13.20,65.10,172.00,17.43,0.72,0.00,4.94
2019-01-27,14:10:00,-1.92,13.36,11.70,69.60,387.70,16.15,0.79,0.00,4.94
2019-01-27,14:20:00,-1.91,12.24,11.40,70.40,87.90,15.23,0.80,0.00,4.94
2019-01-27,14:30:00,-1.92,13.39,12.40,69.80,656.20,15.35,0.81,0.00,4.94
2019-01-27,14:40:00,-1.92,12.94,13.30,64.20,637.20,16.38,0.79,0.00,4.94
2019-01-27,14:50:00,-1.92,12.88,13.40,62.70,578.60,16.81,0.81,0.00,4.94
2019-01-27,15:00:00,-1.92,12.49,12.40,64.60,172.20,16.33,0.87,0.00,4.94
2019-01-27,15:10:00,-1.92,12.87,12.70,64.40,494.10,15.87,0.88,0.00,4.94
2019-01-27,15:20:00,-1.92,12.88,13.20,63.40,341.70,16.14,0.87,0.00,4.94
2019-01-27,15:30:00,-1.92,12.88,13.60,63.10,473.70,16.35,0.89,0.00,4.94
2019-01-27,15:40:00,-1.92,12.94,12.60,65.20,341.50,16.11,0.94,0.00,4.94
2019-01-27,15:50:00,-1.92,12.94,11.70,71.00,345.40,15.21,0.98,0.00,4.94
2019-01-27,16:00:00,-1.92,12.93,11.70,70.20,366.80,14.61,1.07,0.00,4.94
2019-01-27,16:10:00,-1.92,12.97,11.80,70.50,287.20,14.43,1.12,0.00,4.94
2019-01-27,16:20:00,-1.92,12.98,10.90,73.40,224.00,13.75,1.14,0.00,4.94
2019-01-27,16:30:00,-1.92,12.20,10.50,73.60,40.00,13.14,1.16,0.00,4.94
2019-01-27,16:40:00,-1.92,13.03,9.80,77.30,140.70,12.32,1.22,0.00,4.94
2019-01-27,16:50:00,-1.92,13.05,10.20,75.20,150.80,12.21,1.16,0.00,4.94
2019-01-27,17:00:00,-1.92,13.02,10.20,75.70,121.70,12.19,1.10,0.00,4.94
2019-01-27,17:10:00,-1.92,12.35,9.70,78.00,84.90,11.84,1.10,0.00,4.94
2019-01-27,17:20:00,-1.92,12.07,9.10,79.10,12.30,11.17,1.12,0.00,4.94
2019-01-27,17:30:00,-1.92,12.01,8.50,80.70,6.90,10.50,1.14,0.00,4.94
2019-01-27,17:40:00,-1.92,11.98,8.30,79.70,1.80,10.03,1.16,0.00,4.94
2019-01-27,17:50:00,-1.92,11.97,8.20,79.00,0.50,9.75,1.17,0.00,4.94
2019-01-27,18:00:00,-1.92,11.96,8.00,78.80,0.00,9.47,1.16,0.00,4.94
2019-01-27,18:10:00,-1.92,11.95,7.70,79.80,0.00,9.21,1.14,0.00,4.94
2019-01-27,18:20:00,-1.92,11.93,7.70,81.30,0.00,8.97,1.17,0.00,4.94
2019-01-27,18:30:00,-1.92,11.93,7.40,82.90,0.00,8.75,1.15,0.00,4.94
2019-01-27,18:40:00,-1.92,11.93,7.10,84.70,0.00,8.31,1.14,0.00,4.94
2019-01-27,18:50:00,-1.92,11.93,6.50,86.90,0.00,7.85,1.12,0.00,4.95
2019-01-27,19:00:00,-1.92,11.90,6.70,87.40,0.00,7.67,1.14,0.00,4.95
2019-01-27,19:10:00,-1.92,11.90,6.90,87.30,0.00,7.72,1.10,0.00,4.95
2019-01-27,19:20:00,-1.92,11.89,7.00,88.30,0.00,7.85,1.09,0.00,4.95
2019-01-27,19:30:00,-1.92,11.87,6.90,88.40,0.00,7.86,1.06,0.00,4.95
2019-01-27,19:40:00,-1.92,11.87,6.80,89.20,0.00,7.73,1.04,0.00,4.95
2019-01-27,19:50:00,-1.92,11.87,6.80,89.70,0.00,7.71,1.01,0.00,4.95
2019-01-27,20:00:00,-1.92,11.87,6.90,89.30,0.00,7.82,0.97,0.00,4.95
2019-01-27,20:10:00,-1.92,11.87,7.00,88.40,0.00,7.82,0.94,0.00,4.95
2019-01-27,20:20:00,-1.92,11.86,6.80,89.50,0.00,7.72,0.91,0.00,4.95
2019-01-27,20:30:00,-1.92,11.85,6.80,89.50,0.00,7.66,0.86,0.00,4.95
2019-01-27,20:40:00,-1.92,11.85,6.70,90.50,0.00,7.63,0.83,0.00,4.95
2019-01-27,20:50:00,-1.92,11.85,6.30,93.00,0.00,7.48,0.82,0.00,4.95
2019-01-27,21:00:00,-1.92,11.82,6.10,94.00,0.00,7.20,0.78,0.00,4.95
2019-01-27,21:10:00,-1.92,11.82,5.80,95.00,0.00,6.98,0.73,0.00,4.95
2019-01-27,21:20:00,-1.92,11.82,6.10,94.00,0.00,7.01,0.73,0.00,4.95
2019-01-27,21:30:00,-1.92,11.81,6.30,93.80,0.00,7.02,0.70,0.00,4.95
2019-01-27,21:40:00,-1.92,11.82,6.40,93.60,0.00,7.05,0.67,0.00,4.95
2019-01-27,21:50:00,-1.92,11.82,6.40,93.20,0.00,7.06,0.63,0.00,4.95
2019-01-27,22:00:00,-1.92,11.81,6.20,94.90,0.00,7.10,0.64,0.00,4.95
2019-01-27,22:10:00,-1.92,11.79,6.30,94.90,0.00,7.13,0.58,0.00,4.95
2019-01-27,22:20:00,-1.92,11.79,6.50,93.40,0.00,7.28,0.58,0.00,4.95
2019-01-27,22:30:00,-1.92,11.79,6.60,93.10,0.00,7.32,0.56,0.00,4.95
2019-01-27,22:40:00,-1.92,11.78,6.50,91.90,0.00,7.23,0.51,0.00,4.95
2019-01-27,22:50:00,-1.92,11.77,6.50,92.00,0.00,7.14,0.47,0.00,4.95
2019-01-27,23:00:00,-1.92,11.77,6.40,92.30,0.00,7.02,0.48,0.00,4.95
2019-01-27,23:10:00,-1.92,11.76,6.00,95.90,0.00,6.90,0.45,0.00,4.95
2019-01-27,23:20:00,-1.92,11.76,5.90,95.50,0.00,6.75,0.42,0.00,4.95
2019-01-27,23:30:00,-1.92,11.76,6.10,93.70,0.00,6.79,0.40,0.00,4.95
2019-01-27,23:40:00,-1.92,11.75,5.70,97.70,0.00,6.73,0.39,0.00,4.95
2019-01-27,23:50:00,-1.92,11.75,4.80,99.20,0.00,6.15,0.38,0.00,4.95
2019-01-28,00:00:00,-1.92,11.75,4.70,99.90,0.00,5.66,0.39,0.00,4.95
2019-01-28,00:10:00,-1.92,11.74,4.40,99.90,0.00,5.30,0.40,0.00,4.95
2019-01-28,00:20:00,-1.92,11.73,4.20,99.90,0.00,5.09,0.40,0.00,4.95
2019-01-28,00:30:00,-1.92,11.73,4.60,99.90,0.00,5.21,0.40,0.00,4.95
2019-01-28,00:40:00,-1.92,11.73,5.60,97.80,0.00,5.63,0.38,0.00,4.95
2019-01-28,00:50:00,-1.92,11.71,6.10,94.60,0.00,6.28,0.34,0.00,4.95
2019-01-28,01:00:00,-1.92,11.71,6.20,94.90,0.00,6.43,0.32,0.00,4.95
2019-01-28,01:10:00,-1.92,11.71,6.30,95.30,0.00,6.56,0.33,0.00,4.95
2019-01-28,01:20:00,-1.92,11.71,6.30,97.40,0.00,6.83,0.31,0.00,4.95
2019-01-28,01:30:00,-1.92,11.71,6.60,97.70,0.00,7.08,0.30,0.00,4.95
2019-01-28,01:40:00,-1.92,11.71,6.70,99.60,0.00,7.26,0.28,0.00,4.95
2019-01-28,01:50:00,-1.92,11.70,6.80,99.90,0.00,7.38,0.24,0.00,4.95
2019-01-28,02:00:00,-1.92,11.68,6.70,99.90,0.00,7.47,0.22,0.00,4.95
2019-01-28,02:10:00,-1.92,11.68,6.70,99.90,0.00,7.47,0.22,0.00,4.95
2019-01-28,02:20:00,-1.92,11.68,6.80,99.90,0.00,7.54,0.18,0.00,4.95
2019-01-28,02:30:00,-1.92,11.68,6.80,99.90,0.00,7.58,0.17,0.00,4.95
2019-01-28,02:40:00,-1.92,11.67,7.00,99.90,0.00,7.69,0.17,0.00,4.95
2019-01-28,02:50:00,-1.92,11.65,6.90,99.90,0.00,7.70,0.14,0.00,4.95
2019-01-28,03:00:00,-1.92,11.65,6.80,99.90,0.00,7.67,0.14,0.00,4.95
2019-01-28,03:10:00,-1.91,11.65,6.90,99.90,0.00,7.68,0.14,0.00,4.95
2019-01-28,03:20:00,-1.92,11.62,6.90,99.90,0.00,7.70,0.11,0.00,4.94
2019-01-28,03:30:00,-1.92,11.63,6.70,99.90,0.00,7.66,0.14,0.00,4.95
2019-01-28,03:40:00,-1.92,11.59,6.50,99.90,0.00,7.62,0.12,0.00,4.94
2019-01-28,03:50:00,-1.92,11.63,6.50,99.90,0.00,7.57,0.08,0.00,4.95
2019-01-28,04:00:00,-1.92,11.62,6.60,99.90,0.00,7.64,0.11,0.00,4.95
2019-01-28,04:10:00,-1.92,11.61,6.80,99.90,0.00,7.68,0.09,0.00,4.95
2019-01-28,04:20:00,-1.92,11.60,6.80,99.90,0.00,7.73,0.09,0.00,4.95
2019-01-28,04:30:00,-1.92,11.59,6.50,99.90,0.00,7.64,0.10,0.00,4.95
2019-01-28,04:40:00,-1.92,11.59,6.40,99.90,0.00,7.56,0.08,0.00,4.95
2019-01-28,04:50:00,-1.92,11.59,6.30,99.90,0.00,7.45,0.06,0.00,4.95
2019-01-28,05:00:00,-1.92,11.59,6.40,99.90,0.00,7.43,0.09,0.00,4.95
2019-01-28,05:10:00,-1.92,11.58,6.50,99.90,0.00,7.45,0.09,0.00,4.95
2019-01-28,05:20:00,-1.92,11.56,6.70,99.90,0.00,7.50,0.08,0.00,4.95
2019-01-28,05:30:00,-1.92,11.56,6.80,99.90,0.00,7.65,0.05,0.00,4.95
2019-01-28,05:40:00,-1.92,11.56,6.90,99.90,0.00,7.70,0.06,0.00,4.95
2019-01-28,05:50:00,-1.91,11.55,6.90,99.90,0.00,7.76,0.04,0.00,4.95
2019-01-28,06:00:00,-1.92,11.54,7.10,99.90,0.00,7.82,0.05,0.00,4.95
2019-01-28,06:10:00,-1.92,11.54,7.00,99.90,0.00,7.87,0.05,0.00,4.95
2019-01-28,06:20:00,-1.92,11.54,7.10,99.90,0.00,7.88,0.04,0.00,4.95
2019-01-28,06:30:00,-1.92,11.54,7.00,99.90,0.00,7.92,0.04,0.00,4.95
2019-01-28,06:40:00,-1.92,11.54,7.00,99.90,0.00,7.98,0.02,0.00,4.95
2019-01-28,06:50:00,-1.92,11.54,7.00,99.90,0.00,8.00,0.06,0.00,4.95
2019-01-28,07:00:00,-1.92,11.54,7.00,99.90,0.00,7.96,0.01,0.00,4.95
2019-01-28,07:10:00,-1.92,11.53,7.20,99.90,0.00,8.03,0.01,0.00,4.95
2019-01-28,07:20:00,-1.92,11.53,7.10,99.90,0.00,8.06,0.04,0.00,4.95
2019-01-28,07:30:00,-1.92,11.52,7.20,99.90,0.00,8.09,0.03,0.00,4.95
2019-01-28,07:40:00,-1.92,11.52,7.20,99.90,0.20,8.13,0.01,0.00,4.95
2019-01-28,07:50:00,-1.92,11.52,7.10,99.90,0.70,8.16,0.03,0.00,4.95
2019-01-28,08:00:00,-1.92,11.52,7.10,99.90,1.00,8.11,0.04,0.00,4.95
2019-01-28,08:10:00,-1.92,11.50,7.10,99.90,1.30,8.13,0.04,0.00,4.94
2019-01-28,08:20:00,-1.92,11.51,7.20,99.90,2.60,8.14,0.02,0.00,4.95
2019-01-28,08:30:00,-1.92,11.51,7.30,99.90,7.10,8.23,0.02,0.00,4.95
2019-01-28,08:40:00,-1.92,11.51,7.60,99.90,5.80,8.34,0.03,0.00,4.95
2019-01-28,08:50:00,-1.92,11.50,7.70,99.90,3.60,8.49,0.02,0.00,4.95
2019-01-28,09:00:00,-1.92,11.50,7.50,99.90,3.80,8.48,0.01,0.00,4.95
2019-01-28,09:10:00,-1.92,11.49,7.80,99.90,3.40,8.59,0.01,0.00,4.95
2019-01-28,09:20:00,-1.92,11.49,7.70,99.90,4.70,8.62,0.03,0.00,4.95
2019-01-28,09:30:00,-1.92,11.48,7.90,99.90,5.80,8.66,0.02,0.00,4.94
2019-01-28,09:40:00,-1.92,11.49,7.60,99.90,6.50,8.61,0.01,0.00,4.95
2019-01-28,09:50:00,-1.92,11.48,7.50,99.90,6.70,8.49,0.01,0.00,4.95
2019-01-28,10:00:00,-1.92,11.48,7.60,99.90,6.70,8.48,0.00,0.00,4.95
2019-01-28,10:10:00,-1.92,11.48,7.70,99.90,7.00,8.57,0.02,0.00,4.95
2019-01-28,10:20:00,-1.92,11.48,7.70,99.90,7.70,8.60,0.03,0.00,4.94
2019-01-28,10:30:00,-1.92,11.48,7.90,99.90,7.80,8.69,0.01,0.00,4.94
2019-01-28,10:40:00,-1.92,11.48,8.10,99.90,9.00,8.78,0.01,0.00,4.94
2019-01-28,10:50:00,-1.92,11.48,8.10,99.90,9.40,8.83,0.01,0.00,4.94
2019-01-28,11:00:00,-1.92,11.48,8.60,99.90,7.80,8.93,0.02,0.00,4.94
2019-01-28,11:10:00,-1.92,11.48,8.70,99.90,12.40,9.08,0.01,0.00,4.95
2019-01-28,11:20:00,-1.92,11.48,8.70,99.90,16.30,9.21,0.02,0.00,4.94
2019-01-28,11:30:00,-1.92,11.48,8.90,99.90,27.00,9.30,0.02,0.00,4.94
2019-01-28,11:40:00,-1.92,11.48,9.00,99.90,20.30,9.45,0.02,0.00,4.94
2019-01-28,11:50:00,-1.92,11.48,9.40,99.90,15.10,9.57,0.00,0.00,4.94
2019-01-28,12:00:00,-1.92,11.47,9.60,99.90,21.10,9.66,0.03,0.00,4.94
2019-01-28,12:10:00,-1.92,11.48,9.80,99.90,20.80,9.86,0.02,0.00,4.94
2019-01-28,12:20:00,-1.92,11.47,9.90,99.90,15.90,10.00,0.02,0.00,4.94
2019-01-28,12:30:00,-1.92,11.46,9.90,99.90,14.40,10.04,0.04,0.00,4.94
2019-01-28,12:40:00,-1.92,11.47,10.00,99.90,20.40,10.16,0.02,0.00,4.94
2019-01-28,12:50:00,-1.92,11.46,9.90,99.90,9.90,10.22,0.03,0.00,4.94
2019-01-28,13:00:00,-1.92,11.46,9.80,99.90,13.60,10.15,0.03,0.00,4.94
2019-01-28,13:10:00,-1.92,11.46,10.00,99.90,24.70,10.23,0.01,0.00,4.94
2019-01-28,13:20:00,-1.92,11.46,9.80,99.90,18.00,10.30,0.04,0.00,4.94
2019-01-28,13:30:00,-1.92,11.46,9.90,99.90,22.30,10.37,0.02,0.00,4.94
2019-01-28,13:40:00,-1.92,11.46,9.80,99.90,21.60,10.44,0.00,0.00,4.94
2019-01-28,13:50:00,-1.92,11.46,9.90,99.90,23.60,10.50,0.03,0.00,4.94
2019-01-28,14:00:00,-1.92,11.46,10.40,99.90,22.30,10.67,0.03,0.00,4.94
2019-01-28,14:10:00,-1.92,11.46,10.50,99.90,23.80,10.86,0.01,0.00,4.94
2019-01-28,14:20:00,-1.92,11.46,10.40,99.90,25.80,11.02,0.04,0.00,4.94
2019-01-28,14:30:00,-1.92,11.46,10.30,99.90,29.60,10.89,0.04,0.00,4.94
2019-01-28,14:40:00,-1.92,11.46,10.40,99.90,25.90,10.83,0.01,0.00,4.94
2019-01-28,14:50:00,-1.92,11.43,10.40,99.90,21.10,10.89,0.02,0.00,4.94
2019-01-28,15:00:00,-1.92,11.46,10.80,94.10,36.40,11.01,0.02,0.00,4.94
2019-01-28,15:10:00,-1.92,11.48,11.30,90.90,49.70,11.38,0.01,0.00,4.94
2019-01-28,15:20:00,-1.92,11.44,11.30,96.40,29.30,11.56,0.03,0.00,4.94
2019-01-28,15:30:00,-1.92,11.44,11.10,91.60,31.60,11.57,0.04,0.00,4.94
2019-01-28,15:40:00,-1.92,11.43,11.30,92.00,19.20,11.55,0.03,0.00,4.94
2019-01-28,15:50:00,-1.92,11.43,10.80,95.30,17.00,11.43,0.05,0.00,4.94
2019-01-28,16:00:00,-1.92,11.43,10.80,96.00,17.80,11.36,0.03,0.00,4.94
2019-01-28,16:10:00,-1.92,11.43,11.10,94.30,26.50,11.41,0.01,0.00,4.94
2019-01-28,16:20:00,-1.92,11.46,11.20,92.20,42.40,11.63,0.00,0.00,4.94
2019-01-28,16:30:00,-1.92,11.43,11.00,89.50,28.70,11.59,0.01,0.00,4.94
2019-01-28,16:40:00,-1.92,11.42,10.90,89.20,17.40,11.53,0.02,0.00,4.94
2019-01-28,16:50:00,-1.92,11.41,10.80,90.30,15.00,11.46,0.01,0.00,4.94
2019-01-28,17:00:00,-1.92,11.40,10.50,91.00,12.00,11.33,0.02,0.00,4.94
2019-01-28,17:10:00,-1.92,11.40,10.30,91.40,13.50,11.23,0.00,0.00,4.94
2019-01-28,17:20:00,-1.92,11.40,10.10,91.10,7.90,10.99,0.03,0.00,4.94
2019-01-28,17:30:00,-1.92,11.40,10.00,90.60,3.50,10.81,0.03,0.00,4.94
2019-01-28,17:40:00,-1.92,11.40,9.80,94.10,2.10,10.56,0.03,0.00,4.94
2019-01-28,17:50:00,-1.92,11.37,9.50,97.50,1.00,10.28,0.05,0.00,4.94
2019-01-28,18:00:00,-1.92,11.37,9.60,95.20,0.30,10.26,0.05,0.00,4.94
2019-01-28,18:10:00,-1.92,11.37,9.30,94.80,0.00,10.13,0.05,0.00,4.94
2019-01-28,18:20:00,-1.92,11.37,9.10,95.80,0.00,9.98,0.04,0.00,4.94
2019-01-28,18:30:00,-1.92,11.37,8.90,97.60,0.00,9.83,0.03,0.00,4.94
2019-01-28,18:40:00,-1.92,11.37,8.80,96.90,0.00,9.71,0.06,0.00,4.94
2019-01-28,18:50:00,-1.92,11.37,8.70,96.10,0.00,9.44,0.06,0.00,4.94
2019-01-28,19:00:00,-1.92,11.36,8.50,96.90,0.00,9.25,0.05,0.00,4.94
2019-01-28,19:10:00,-1.92,11.34,8.30,98.10,0.00,9.08,0.06,0.00,4.95
2019-01-28,19:20:00,-1.92,11.34,8.20,99.00,0.00,8.95,0.08,0.00,4.95
2019-01-28,19:30:00,-1.92,11.34,7.90,99.90,0.00,8.78,0.08,0.00,4.94
2019-01-28,19:40:00,-1.92,11.34,7.80,99.90,0.00,8.53,0.07,0.00,4.95
2019-01-28,19:50:00,-1.92,11.33,7.70,99.90,0.00,8.29,0.09,0.00,4.95
2019-01-28,20:00:00,-1.92,11.32,7.60,99.90,0.00,8.15,0.10,0.00,4.94
2019-01-28,20:10:00,-1.92,11.32,7.50,99.90,0.00,7.99,0.09,0.00,4.95
2019-01-28,20:20:00,-1.92,11.32,7.70,99.90,0.00,8.07,0.10,0.00,4.95
2019-01-28,20:30:00,-1.92,11.31,7.80,99.90,0.00,8.29,0.10,0.00,4.94
2019-01-28,20:40:00,-1.92,11.31,7.70,99.90,0.00,8.31,0.07,0.00,4.95
2019-01-28,20:50:00,-1.92,11.31,7.70,99.90,0.00,8.18,0.10,0.00,4.95
2019-01-28,21:00:00,-1.92,11.31,7.50,99.90,0.00,8.01,0.05,0.00,4.95
2019-01-28,21:10:00,-1.92,11.31,7.40,99.90,0.00,7.84,0.08,0.00,4.95
2019-01-28,21:20:00,-1.92,11.30,7.30,99.90,0.00,7.82,0.08,0.00,4.95
2019-01-28,21:30:00,-1.92,11.30,7.10,99.90,0.00,7.70,0.08,0.00,4.95
2019-01-28,21:40:00,-1.92,11.28,6.30,99.90,0.00,7.41,0.06,0.00,4.95
2019-01-28,21:50:00,-1.92,11.28,5.30,99.90,0.00,6.81,0.11,0.00,4.95
2019-01-28,22:00:00,-1.92,11.27,5.40,99.90,0.00,6.49,0.12,0.00,4.95
2019-01-28,22:10:00,-1.92,11.27,5.20,99.90,0.00,6.24,0.10,0.00,4.95
2019-01-28,22:20:00,-1.92,11.26,4.40,99.90,0.00,5.77,0.08,0.00,4.95
2019-01-28,22:30:00,-1.92,11.25,4.20,99.90,0.00,5.43,0.11,0.00,4.95
2019-01-28,22:40:00,-1.92,11.25,4.40,99.90,0.00,5.37,0.13,0.00,4.95
2019-01-28,22:50:00,-1.92,11.25,4.30,99.90,0.00,5.30,0.13,0.00,4.95
2019-01-28,23:00:00,-1.92,11.25,4.40,99.90,0.00,5.15,0.15,0.00,4.95
2019-01-28,23:10:00,-1.92,11.25,4.90,99.90,0.00,5.42,0.15,0.00,4.95
2019-01-28,23:20:00,-1.92,11.24,5.20,99.90,0.00,5.93,0.13,0.00,4.95
2019-01-28,23:30:00,-1.92,11.23,5.40,99.90,0.00,6.17,0.13,0.00,4.95
2019-01-28,23:40:00,-1.92,11.23,5.20,99.90,0.00,6.05,0.10,0.00,4.95
2019-01-28,23:50:00,-1.92,11.18,5.10,99.90,0.00,6.16,0.12,0.00,4.94
2019-01-29,00:00:00,-1.92,11.23,5.10,99.90,0.00,6.29,0.09,0.00,4.95
2019-01-29,00:10:00,-1.92,11.23,5.20,99.90,0.00,6.43,0.10,0.00,4.95
2019-01-29,00:20:00,-1.92,11.22,5.50,99.90,0.00,6.52,0.08,0.00,4.95
2019-01-29,00:30:00,-1.92,11.21,6.60,99.90,0.00,6.96,0.09,0.00,4.95
2019-01-29,00:40:00,-1.92,11.21,6.60,99.90,0.00,7.13,0.10,0.00,4.95
2019-01-29,00:50:00,-1.92,11.19,7.00,99.90,0.00,7.34,0.08,0.00,4.94
2019-01-29,01:00:00,-1.92,11.19,7.40,99.90,0.00,7.58,0.07,0.00,4.95
2019-01-29,01:10:00,-1.92,11.18,7.70,99.90,0.00,7.79,0.03,0.00,4.94
2019-01-29,01:20:00,-1.92,11.18,7.70,98.50,0.00,7.91,0.01,0.00,4.95
2019-01-29,01:30:00,-1.92,11.17,7.50,99.90,0.00,7.90,0.04,0.00,4.95
2019-01-29,01:40:00,-1.92,11.17,7.50,99.90,0.00,7.84,0.01,0.00,4.95
2019-01-29,01:50:00,-1.92,11.15,7.50,99.90,0.00,7.80,0.02,0.00,4.94
2019-01-29,02:00:00,-1.92,11.15,7.50,99.90,0.00,7.88,0.01,0.00,4.95
2019-01-29,02:10:00,-1.92,11.15,7.50,99.90,0.00,7.91,0.01,0.00,4.95
2019-01-29,02:20:00,-1.92,11.15,7.40,99.90,0.00,8.01,0.04,0.00,4.95
2019-01-29,02:30:00,-1.92,11.15,7.30,99.90,0.00,7.98,0.01,0.00,4.95
2019-01-29,02:40:00,-1.91,11.15,7.20,99.90,0.00,7.97,0.01,0.00,4.95
2019-01-29,02:50:00,-1.92,11.13,7.00,99.90,0.00,7.92,0.03,0.00,4.95
2019-01-29,03:00:00,-1.92,11.12,6.70,99.90,0.00,7.76,0.00,0.00,4.95
2019-01-29,03:10:00,-1.92,11.12,6.50,99.90,0.00,7.62,0.01,0.00,4.95
2019-01-29,03:20:00,-1.92,11.09,6.30,99.90,0.00,7.49,0.00,0.00,4.95
2019-01-29,03:30:00,-1.92,11.09,6.20,99.90,0.00,7.44,0.01,0.00,4.95
2019-01-29,03:40:00,-1.92,11.08,6.30,99.90,0.00,7.36,0.02,0.00,4.94
2019-01-29,03:50:00,-1.92,11.06,6.20,99.90,0.00,7.34,0.01,0.00,4.94
2019-01-29,04:00:00,-1.92,11.05,6.10,99.90,0.00,7.30,0.01,0.00,4.95
2019-01-29,04:10:00,-1.92,11.03,6.10,99.90,0.00,7.26,0.02,0.00,4.95
2019-01-29,04:20:00,-1.92,10.98,6.10,99.90,0.00,7.20,0.01,0.00,4.95
2019-01-29,04:30:00,-1.92,10.97,6.10,99.90,0.00,7.24,0.00,0.00,4.95
2019-01-29,04:40:00,-1.92,10.88,6.10,99.90,0.00,7.25,0.00,0.00,4.95
2019-01-29,04:50:00,-1.92,10.62,6.00,99.90,0.00,7.24,0.01,0.00,4.95
2019-01-29,12:00:00,-1.92,11.99,9.80,99.90,578.60,11.94,0.08,0.00,4.94
2019-01-29,12:10:00,-1.92,11.98,10.50,99.90,449.20,12.18,0.06,0.00,4.94
2019-01-29,12:20:00,-1.92,12.11,11.10,99.90,764.80,12.70,0.06,0.00,4.94
2019-01-29,12:30:00,-1.92,11.93,11.80,99.90,292.80,13.47,0.05,0.00,4.94
2019-01-29,12:40:00,-1.92,11.70,9.80,99.90,111.60,12.47,0.05,0.00,4.94
2019-01-29,12:50:00,-1.92,11.75,9.50,99.90,188.30,11.56,0.03,0.00,4.94
2019-01-29,13:00:00,-1.92,11.85,10.10,99.90,291.30,11.91,0.05,0.00,4.94
2019-01-29,13:10:00,-1.92,11.90,10.70,99.90,319.20,12.20,0.03,0.00,4.94
2019-01-29,13:20:00,-1.92,12.01,11.10,99.90,377.50,12.46,0.02,0.00,4.94
2019-01-29,13:30:00,-1.92,11.90,11.00,99.90,269.10,12.69,0.02,0.00,4.94
2019-01-29,13:40:00,-1.92,11.93,10.70,99.90,292.70,12.74,0.02,0.00,4.94
2019-01-29,13:50:00,-1.92,11.76,10.60,99.90,126.90,12.53,0.01,0.00,4.94
2019-01-29,14:00:00,-1.92,11.75,10.30,99.90,122.40,12.12,0.01,0.00,4.94
2019-01-29,14:10:00,-1.92,11.74,10.10,99.90,127.40,11.95,0.01,0.00,4.94
2019-01-29,14:20:00,-1.92,11.86,10.50,99.90,245.20,12.05,0.04,0.00,4.94
2019-01-29,14:30:00,-1.92,11.82,10.90,99.90,168.40,12.33,0.01,0.00,4.94
2019-01-29,14:40:00,-1.92,11.74,11.00,99.90,124.20,12.47,0.07,0.00,4.94
2019-01-29,14:50:00,-1.92,11.68,10.90,99.90,77.10,12.39,0.04,0.00,4.94
2019-01-29,15:00:00,-1.92,11.62,10.40,99.90,76.70,12.03,0.07,0.00,4.94
2019-01-29,15:10:00,-1.92,11.64,10.50,99.90,88.50,11.91,0.09,0.00,4.94
2019-01-29,15:20:00,-1.92,11.76,10.40,99.90,142.20,11.94,0.05,0.00,4.94
2019-01-29,15:30:00,-1.92,11.74,10.00,99.90,126.50,11.88,0.08,0.00,4.94
2019-01-29,15:40:00,-1.92,11.73,9.80,99.90,128.00,11.59,0.10,0.00,4.94
2019-01-29,15:50:00,-1.92,11.67,9.60,99.90,84.70,11.21,0.10,0.00,4.94
2019-01-29,16:00:00,-1.92,11.62,9.40,99.90,65.00,10.89,0.12,0.00,4.94
2019-01-29,16:10:00,-1.92,11.58,9.30,96.60,51.00,10.63,0.17,0.00,4.94
2019-01-29,16:20:00,-1.92,11.54,9.30,93.70,39.30,10.46,0.18,0.00,4.94
2019-01-29,16:30:00,-1.92,11.53,9.20,92.20,34.80,10.29,0.24,0.00,4.94
2019-01-29,16:40:00,-1.92,11.52,9.20,93.70,30.90,10.18,0.23,0.00,4.94
2019-01-29,16:50:00,-1.92,11.48,9.20,91.80,17.50,10.12,0.25,0.00,4.94
2019-01-29,17:00:00,-1.92,11.48,9.00,96.70,8.90,10.04,0.22,0.00,4.94
2019-01-29,17:10:00,-1.92,11.46,8.80,97.70,5.60,9.95,0.26,0.00,4.94
2019-01-29,17:20:00,-1.92,11.46,8.80,97.10,2.00,9.87,0.22,0.00,4.94
2019-01-29,17:30:00,-1.92,11.43,8.50,99.10,1.00,9.77,0.23,0.00,4.94
